sn	name	desc
100072	NB[Fa][072]	AAAAAA==
100073	NB[Fa][073]	AAAAAA==
100081	NB[Fa][081]	AAAAAA==
100082	NB[Fa][082]	AAAAAA==
100083	NB[Fa][083]	AAAAAA==
100091	NB[Fa][091]	AAAAAA==
100092	NB[Fa][092]	AAAAAA==
100093	NB[Fa][093]	AAAAAA==
100101	NB[Fa][101]	AAAAAA==
100102	NB[Fa][102]	AAAAAA==
100103	NB[Fa][103]	AAAAAA==
100111	NB[Fa][111]	AAAAAA==
100112	NB[Fa][112]	AAAAAA==
100113	NB[Fa][113]	AAAAAA==
100121	NB[Fa][121]	AAAAAA==
100122	NB[Fa][122]	AAAAAA==
100123	NB[Fa][123]	AAAAAA==
100131	NB[Fa][131]	AAAAAA==
100132	NB[Fa][132]	AAAAAA==
100133	NB[Fa][133]	AAAAAA==
100134	NB[Fa][134]	AAAAAA==
100341	NB[Fa][341]	AAAAAA==
100342	NB[Fa][342]	AAAAAA==
100135	NB[Fa][135]	AAAAAA==
100141	NB[Fa][141]	AAAAAA==
100142	NB[Fa][142]	AAAAAA==
100143	NB[Fa][143]	AAAAAA==
100151	NB[Fa][151]	AAAAAA==
100152	NB[Fa][152]	AAAAAA==
100153	NB[Fa][153]	AAAAAA==
100164	NB[Fa][164]	AAAAAA==
100165	NB[Fa][165]	AAAAAA==
100161	NB[Fa][161]	AAAAAA==
100162	NB[Fa][162]	AAAAAA==
100163	NB[Fa][163]	AAAAAA==
100171	NB[Fa][171]	AAAAAA==
100172	NB[Fa][172]	AAAAAA==
100173	NB[Fa][173]	AAAAAA==
100181	NB[Fa][181]	AAAAAA==
100182	NB[Fa][182]	AAAAAA==
100183	NB[Fa][183]	AAAAAA==
100191	NB[Fa][191]	AAAAAA==
100192	NB[Fa][192]	AAAAAA==
100193	NB[Fa][193]	AAAAAA==
100201	NB[Fa][201]	AAAAAA==
100202	NB[Fa][202]	AAAAAA==
100203	NB[Fa][203]	AAAAAA==
100211	NB[Fa][211]	AAAAAA==
100212	NB[Fa][212]	AAAAAA==
100213	NB[Fa][213]	AAAAAA==
100221	NB[Fa][221]	AAAAAA==
100222	NB[Fa][222]	AAAAAA==
100223	NB[Fa][223]	AAAAAA==
100231	NB[Fa][231]	AAAAAA==
100343	NB[Fa][343]	AAAAAA==
100344	NB[Fa][344]	AAAAAA==
100232	NB[Fa][232]	AAAAAA==
100233	NB[Fa][233]	AAAAAA==
100241	NB[Fa][241]	AAAAAA==
100242	NB[Fa][242]	AAAAAA==
100243	NB[Fa][243]	AAAAAA==
100351	NB[Fa][351]	AAAAAA==
100352	NB[Fa][352]	AAAAAA==
100353	NB[Fa][353]	AAAAAA==
100354	NB[Fa][354]	AAAAAA==
100251	NB[Fa][251]	AAAAAA==
100252	NB[Fa][252]	AAAAAA==
100253	NB[Fa][253]	AAAAAA==
100261	NB[Fa][261]	AAAAAA==
100262	NB[Fa][262]	AAAAAA==
100263	NB[Fa][263]	AAAAAA==
100294	NB[Fa][294]	AAAAAA==
100295	NB[Fa][295]	AAAAAA==
100296	NB[Fa][296]	AAAAAA==
100271	NB[Fa][271]	AAAAAA==
100272	NB[Fa][272]	AAAAAA==
100273	NB[Fa][273]	AAAAAA==
100281	NB[Fa][281]	AAAAAA==
100282	NB[Fa][282]	AAAAAA==
100283	NB[Fa][283]	AAAAAA==
100291	NB[Fa][291]	AAAAAA==
100292	NB[Fa][292]	AAAAAA==
100293	NB[Fa][293]	AAAAAA==
100297	NB[Fa][297]	AAAAAA==
100346	NB[Fa][346]	AAAAAA==
100347	NB[Fa][347]	AAAAAA==
100301	NB[Fa][301]	AAAAAA==
100348	NB[Fa][348]	AAAAAA==
100349	NB[Fa][349]	AAAAAA==
100340	NB[Fa][340]	AAAAAA==
100302	NB[Fa][302]	AAAAAA==
100303	NB[Fa][303]	AAAAAA==
100311	NB[Fa][311]	AAAAAA==
100355	NB[Fa][355]	AAAAAA==
100356	NB[Fa][356]	AAAAAA==
100312	NB[Fa][312]	AAAAAA==
100313	NB[Fa][313]	AAAAAA==
100321	NB[Fa][321]	AAAAAA==
100361	NB[Fa][361]	AAAAAA==
100362	NB[Fa][362]	AAAAAA==
100363	NB[Fa][363]	AAAAAA==
100322	NB[Fa][322]	AAAAAA==
100323	NB[Fa][323]	AAAAAA==
100331	NB[Fa][331]	AAAAAA==
100332	NB[Fa][332]	AAAAAA==
100333	NB[Fa][333]	AAAAAA==
300001	NB[Fa][001]	AAAAAA==
300002	NB[Fa][002]	AAAAAA==
300003	NB[Fa][003]	AAAAAA==
100371	NB[Fa][371]	AAAAAA==
100372	NB[Fa][372]	AAAAAA==
100373	NB[Fa][373]	AAAAAA==
100381	NB[Fa][381]	AAAAAA==
100382	NB[Fa][382]	AAAAAA==
100383	NB[Fa][383]	AAAAAA==
300011	Indigo Jacket	AAAAAA==
300012	Light Brown Capris	AAAAAA==
100401	NB[Fa][401]	AAAAAA==
100402	NB[Fa][402]	AAAAAA==
100441	NB[Fa][441]	AAAAAA==
100442	NB[Fa][442]	AAAAAA==
100443	NB[Fa][443]	AAAAAA==
100403	NB[Fa][403]	AAAAAA==
300013	Canvas Sneakers	AAAAAA==
300014	NB[Fa][014]	AAAAAA==
300021	Gray Jacket	AAAAAA==
300022	Gray Capris	AAAAAA==
300031	Light Blue Jacket	AAAAAA==
300032	Black Capris	AAAAAA==
300041	Navy Jacket	AAAAAA==
300042	Blue Capris	AAAAAA==
100411	NB[Fa][411]	AAAAAA==
100412	NB[Fa][412]	AAAAAA==
100413	NB[Fa][413]	AAAAAA==
100414	NB[Fa][414]	AAAAAA==
100415	NB[Fa][415]	AAAAAA==
100416	NB[Fa][416]	AAAAAA==
300051	White & Blue Layers	AAAAAA==
100345	NB[Fa][345]	AAAAAA==
300052	Blue Denim Pants	AAAAAA==
100421	NB[Fa][421]	AAAAAA==
100422	NB[Fa][422]	AAAAAA==
100431	NB[Fa][431]	AAAAAA==
100432	NB[Fa][432]	AAAAAA==
100433	NB[Fa][433]	AAAAAA==
100423	NB[Fa][423]	AAAAAA==
100424	NB[Fa][424]	AAAAAA==
300053	Blue Sneakers	AAAAAA==
300061	Purple & Green Layers	AAAAAA==
300062	Purple Denim Pants	AAAAAA==
100391	NB[Fa][391]	AAAAAA==
100392	NB[Fa][392]	AAAAAA==
100393	NB[Fa][393]	AAAAAA==
300063	Purple Sneakers	AAAAAA==
300071	Blue & Gray Layers	AAAAAA==
300072	Gray Denim Pants	AAAAAA==
300073	Gray Sneakers	AAAAAA==
300081	Black & White Layers	AAAAAA==
300082	Black Denim Pants	AAAAAA==
300083	Black Sneakers	AAAAAA==
300091	Blue Casual Shirt	AAAAAA==
300092	Blue Casual Pants	AAAAAA==
300093	Sneakers	AAAAAA==
300101	Black Casual Shirt	AAAAAA==
300102	Gray Casual Pants	AAAAAA==
300103	White & Brown Sneakers	AAAAAA==
300111	Gray Casual Shirt	AAAAAA==
300112	Black Casual Pants	AAAAAA==
300113	Black & White Sneakers	AAAAAA==
300121	Pink Casual Shirt	AAAAAA==
300122	Beige Casual Pants	AAAAAA==
300123	Pink & White Sneakers	AAAAAA==
300131	Gray Blazer	AAAAAA==
300132	White Cuffed Pants	AAAAAA==
300133	Black Buckle Boots	AAAAAA==
300141	Checkered Blazer	AAAAAA==
300142	Purple Cuffed Pants	AAAAAA==
300143	Brown Strapped Boots	AAAAAA==
300151	Brown Blazer	AAAAAA==
300152	Navy Cuffed Pants	AAAAAA==
300153	Gray Strapped Boots	AAAAAA==
300161	Ivory Blazer	AAAAAA==
300162	Gray Cuffed Pants	AAAAAA==
300163	Beige Strapped Boots	AAAAAA==
300171	Blazer	AAAAAA==
300172	Gray Slacks	AAAAAA==
300173	Leather Shoes	AAAAAA==
300181	Beige Blazer	AAAAAA==
300182	White Slacks	AAAAAA==
300183	Brown Designer Shoes	AAAAAA==
300191	Blue Blazer	AAAAAA==
300192	Purple Slacks	AAAAAA==
300193	Orange Designer Shoes	AAAAAA==
300201	Green Blazer	AAAAAA==
300202	Brown Slacks	AAAAAA==
300203	Black Designer Shoes	AAAAAA==
300211	Galaxy Blouson	AAAAAA==
300212	Ombre Denim	AAAAAA==
300213	White Sneakers	AAAAAA==
300221	Reflective Blouson	AAAAAA==
300222	Designer Pants	AAAAAA==
300223	High-Top Shoes	AAAAAA==
300231	NB[Fa][231]	AAAAAA==
300232	NB[Fa][232]	AAAAAA==
300233	NB[Fa][233]	AAAAAA==
300241	NB[Fa][241]	AAAAAA==
300242	NB[Fa][242]	AAAAAA==
300243	NB[Fa][243]	AAAAAA==
300251	Studded Jacket	AAAAAA==
300252	Leather Pants	AAAAAA==
300253	Short Boots	AAAAAA==
300254	Leather Gloves	AAAAAA==
300261	White Linen Shirt	AAAAAA==
300262	Checkered Pants	AAAAAA==
300263	White Leather Shoes	AAAAAA==
300264	Newsboy Cap	AAAAAA==
300271	Checkered Jacket	AAAAAA==
300272	Black Slacks	AAAAAA==
300273	Brown Loafers	AAAAAA==
300281	Sportswear	AAAAAA==
300282	Stretchy Pants	AAAAAA==
300283	High-tops	AAAAAA==
300284	Studded Gloves	AAAAAA==
300291	Sportswear	AAAAAA==
300292	Stretchy Pants	AAAAAA==
300293	High-tops	AAAAAA==
300294	Studded Gloves	AAAAAA==
300301	Sportswear	AAAAAA==
300302	Stretchy Pants	AAAAAA==
300303	High-tops	AAAAAA==
300304	Studded Gloves	AAAAAA==
300311	Sportswear	AAAAAA==
300381	White Beanie	AAAAAA==
300382	Pink Shell Jacket	AAAAAA==
300383	Cargo Pants	AAAAAA==
300384	Black Long Boots	AAAAAA==
300385	Nylon Gloves	AAAAAA==
300391	Green Beanie	AAAAAA==
300392	Green Shell Jacket	AAAAAA==
300393	Orange Striped Cargo Pants	AAAAAA==
300394	Gray Long Boots	AAAAAA==
300395	Orange Nylon Gloves	AAAAAA==
300401	Light Gray Beanie	AAAAAA==
300402	Blue Shell Jacket	AAAAAA==
300403	White Striped Cargo Pants	AAAAAA==
300404	Light Gray Long Boots	AAAAAA==
300405	White Nylon Gloves	AAAAAA==
300411	Gray Beanie	AAAAAA==
300412	Brown Shell Jacket	AAAAAA==
300413	Pink Striped Cargo Pants	AAAAAA==
300414	Brown Long Boots	AAAAAA==
300415	Gray Nylon Gloves	AAAAAA==
300312	Stretchy Pants	AAAAAA==
300313	High-tops	AAAAAA==
300314	Studded Gloves	AAAAAA==
300321	Sportswear	AAAAAA==
300322	Stretchy Pants	AAAAAA==
300323	High-tops	AAAAAA==
300324	Studded Gloves	AAAAAA==
300331	Sportswear	AAAAAA==
300332	Stretchy Pants	AAAAAA==
300333	High-tops	AAAAAA==
300334	Studded Gloves	AAAAAA==
300421	Purple Silk Hat	AAAAAA==
300422	Purple Silk Jacket	AAAAAA==
300423	Purple Silk Slacks	AAAAAA==
300424	Purple Designer Shoes	AAAAAA==
300425	Purple Leather Gloves	AAAAAA==
300341	Sportswear	AAAAAA==
300342	Stretchy Pants	AAAAAA==
300343	High-tops	AAAAAA==
300344	Studded Gloves	AAAAAA==
300351	Sportswear	AAAAAA==
300352	Stretchy Pants	AAAAAA==
300353	High-tops	AAAAAA==
300354	Studded Gloves	AAAAAA==
300361	Sportswear	AAAAAA==
300362	Stretchy Pants	AAAAAA==
300363	High-tops	AAAAAA==
300364	Studded Gloves	AAAAAA==
300371	Sportswear	AAAAAA==
300372	Stretchy Pants	AAAAAA==
300373	High-tops	AAAAAA==
300374	Studded Gloves	AAAAAA==
300471	NB[Fa][471]	AAAAAA==
300472	NB[Fa][472]	AAAAAA==
300473	NB[Fa][473]	AAAAAA==
400011	NB[Fa][011]	AAAAAA==
400012	NB[Fa][012]	AAAAAA==
400013	NB[Fa][013]	AAAAAA==
400021	NB[Fa][021]	AAAAAA==
300431	Artsy Hat	AAAAAA==
300432	Artsy Blouson	AAAAAA==
300433	Artsy Pants	AAAAAA==
300434	Artsy Shoes	AAAAAA==
300441	Blue Artsy Hat	AAAAAA==
300481	NB[Fa][481]	AAAAAA==
300482	NB[Fa][482]	AAAAAA==
300483	NB[Fa][483]	AAAAAA==
300484	NB[Fa][484]	AAAAAA==
300442	Blue Artsy Blouson	AAAAAA==
300443	Blue Artsy Pants	AAAAAA==
300444	Blue Artsy Shoes	AAAAAA==
300451	Red Artsy Hat	AAAAAA==
300452	Red Artsy Blouson	AAAAAA==
300453	Red Artsy Pants	AAAAAA==
300454	Red Artsy Shoes	AAAAAA==
300461	Purple Artsy Hat	AAAAAA==
300462	Purple Artsy Blouson	AAAAAA==
300463	Purple Artsy Pants	AAAAAA==
300464	Purple Artsy Shoes	AAAAAA==
400022	NB[Fa][022]	AAAAAA==
400023	NB[Fa][023]	AAAAAA==
400031	NB[Fa][031]	AAAAAA==
400032	NB[Fa][032]	AAAAAA==
400041	NB[Fa][041]	AAAAAA==
400042	NB[Fa][042]	AAAAAA==
400051	NB[Fa][051]	AAAAAA==
400052	NB[Fa][052]	AAAAAA==
400053	NB[Fa][053]	AAAAAA==
400061	NB[Fa][061]	AAAAAA==
400062	NB[Fa][062]	AAAAAA==
300491	Beige Cotton Hat	AAAAAA==
300492	Orange Designer Sweater	AAAAAA==
300493	White Cotton Pants	AAAAAA==
300494	Brown Fringe Boots	AAAAAA==
300501	Ivory Cotton Hat	AAAAAA==
300502	Light Blue Designer Sweater	AAAAAA==
300503	Blue Cotton Pants	AAAAAA==
300504	Beige Fringe Boots	AAAAAA==
300511	Orange Cotton Hat	AAAAAA==
300512	Green Designer Sweater	AAAAAA==
300513	Ivory Cotton Pants	AAAAAA==
300514	Green Fringe Boots	AAAAAA==
300521	Aqua Cotton Hat	AAAAAA==
300522	Aqua Designer Sweater	AAAAAA==
300523	Light Blue Cotton Pants	AAAAAA==
300524	Light Blue Fringe Boots	AAAAAA==
400063	NB[Fa][063]	AAAAAA==
400071	NB[Fa][071]	AAAAAA==
400072	NB[Fa][072]	AAAAAA==
400073	NB[Fa][073]	AAAAAA==
400081	NB[Fa][081]	AAAAAA==
400082	NB[Fa][082]	AAAAAA==
400083	NB[Fa][083]	AAAAAA==
400091	NB[Fa][091]	AAAAAA==
400092	NB[Fa][092]	AAAAAA==
400093	NB[Fa][093]	AAAAAA==
400101	NB[Fa][101]	AAAAAA==
400102	NB[Fa][102]	AAAAAA==
400103	NB[Fa][103]	AAAAAA==
400111	NB[Fa][111]	AAAAAA==
400141	NB[Fa][141]	AAAAAA==
400142	NB[Fa][142]	AAAAAA==
400143	NB[Fa][143]	AAAAAA==
400151	NB[Fa][151]	AAAAAA==
400152	NB[Fa][152]	AAAAAA==
400153	NB[Fa][153]	AAAAAA==
400161	NB[Fa][161]	AAAAAA==
400162	NB[Fa][162]	AAAAAA==
400163	NB[Fa][163]	AAAAAA==
400171	NB[Fa][171]	AAAAAA==
400172	NB[Fa][172]	AAAAAA==
400173	NB[Fa][173]	AAAAAA==
400181	NB[Fa][181]	AAAAAA==
400182	NB[Fa][182]	AAAAAA==
400183	NB[Fa][183]	AAAAAA==
400112	NB[Fa][112]	AAAAAA==
400113	NB[Fa][113]	AAAAAA==
400121	NB[Fa][121]	AAAAAA==
400122	NB[Fa][122]	AAAAAA==
400123	NB[Fa][123]	AAAAAA==
400131	NB[Fa][131]	AAAAAA==
400132	NB[Fa][132]	AAAAAA==
400133	NB[Fa][133]	AAAAAA==
500011	NB[Fa][011]	AAAAAA==
500012	NB[Fa][012]	AAAAAA==
500013	NB[Fa][013]	AAAAAA==
600001	NB[Fa][001]	AAAAAA==
600002	Kokatsu Academy Bag	AAAAAA==
600003	Gray Leather Shoulder Bag	AAAAAA==
600004	Red Leather Shoulder Bag	AAAAAA==
600005	Black Shoulder Bag	AAAAAA==
600006	Owl Shoulder Bag	AAAAAA==
600007	Black Tech Bag	AAAAAA==
600008	Black Owl Tech Bag	AAAAAA==
600009	White Tech Bag	AAAAAA==
600010	White Owl Tech Bag	AAAAAA==
600011	Navy Shoulder Bag	AAAAAA==
600012	Official Site Reward (Lufel)	AAAAAA==
600013	Classic Bag	AAAAAA==
600014	Owl Classic Bag	AAAAAA==
600015	Navy Shoulder Bag	AAAAAA==
600016	AAAAAA==	AAAAAA==
600017	Navy Shoulder Bag	AAAAAA==
600018	AAAAAA==	AAAAAA==
600019	Navy Shoulder Bag	AAAAAA==
600020	AAAAAA==	AAAAAA==
600021	Navy Shoulder Bag	AAAAAA==
600022	AAAAAA==	AAAAAA==
600023	Navy Shoulder Bag	AAAAAA==
600024	AAAAAA==	AAAAAA==
600025	Navy Shoulder Bag	AAAAAA==
600026	AAAAAA==	AAAAAA==
600027	Navy Shoulder Bag	AAAAAA==
600028	AAAAAA==	AAAAAA==
600029	Navy Shoulder Bag	AAAAAA==
600030	AAAAAA==	AAAAAA==
600031	Navy Shoulder Bag	AAAAAA==
600032	AAAAAA==	AAAAAA==
700001	NB[Fa][001]	AAAAAA==
700002	NB[Fa][002]	AAAAAA==
700003	NB[Fa][003]	AAAAAA==
700004	NB[Fa][004]	AAAAAA==
600033	2.5 Monthly Card Set	AAAAAA==
600034	2.5 Monthly Card Set (Lufel)	AAAAAA==
700005	NB[Fa][005]	AAAAAA==
700006	NB[Fa][006]	AAAAAA==
700007	NB[Fa][007]	AAAAAA==
700008	NB[Fa][008]	AAAAAA==
700009	NB[Fa][009]	AAAAAA==
700010	Red Sunglasses	AAAAAA==
